1.27198,2.72311,0
1.27207,2.72302,0
1.27217,2.72293,0
1.27226,2.72284,0
1.27236,2.72275,0
1.27246,2.72266,0
1.27255,2.72257,0
1.27265,2.72247,0
1.27274,2.72238,0
1.27284,2.72229,0
1.27294,2.7222,0
1.27303,2.72211,0
1.27313,2.72202,0
1.27322,2.72193,0
1.27332,2.72184,0
1.27342,2.72175,0
1.27351,2.72166,0
1.27361,2.72157,0
1.27371,2.72148,0
1.2738,2.72139,0
1.2739,2.72129,0
1.27399,2.7212,0
1.27409,2.72111,0
1.27419,2.72102,0
1.27428,2.72093,0
1.27438,2.72084,0
1.27448,2.72075,0
1.27457,2.72066,0
1.27467,2.72057,0
1.27476,2.72048,0
1.27486,2.72038,0
1.27496,2.72029,0
1.27505,2.7202,0
1.27515,2.72011,0
1.27525,2.72002,0
1.27534,2.71993,0
1.27544,2.71984,0
1.27554,2.71975,0
1.27563,2.71966,0
1.27573,2.71956,0
1.27583,2.71947,0
1.27592,2.71938,0
1.27602,2.71929,0
1.27612,2.7192,0
1.27621,2.71911,0
1.27631,2.71902,0
1.27641,2.71893,0
1.2765,2.71883,0
1.2766,2.71874,0
1.2767,2.71865,0
1.27679,2.71856,0
1.27689,2.71847,0
1.27699,2.71838,0
1.27708,2.71829,0
1.27718,2.71819,0
1.27728,2.7181,0
1.27737,2.71801,0
1.27747,2.71792,0
1.27757,2.71783,0
1.27766,2.71774,0
1.27776,2.71764,0
1.27786,2.71755,0
1.27795,2.71746,0
1.27805,2.71737,0
1.27815,2.71728,0
1.27824,2.71719,0
1.27834,2.71709,0
1.27844,2.717,0
1.27854,2.71691,0
1.27863,2.71682,0
1.27873,2.71673,0
1.27883,2.71664,0
1.27892,2.71654,0
1.27902,2.71645,0
1.27912,2.71636,0
1.27921,2.71627,0
1.27931,2.71618,0
1.27941,2.71608,0
1.27951,2.71599,0
1.2796,2.7159,0
1.2797,2.71581,0
1.2798,2.71572,0
1.27989,2.71563,0
1.27999,2.71553,0
1.28009,2.71544,0
1.28019,2.71535,0
1.28028,2.71526,0
1.28038,2.71516,0
1.28048,2.71507,0
1.28057,2.71498,0
1.28067,2.71489,0
1.28077,2.7148,0
1.28087,2.7147,0
1.28096,2.71461,0
1.28106,2.71452,0
1.28116,2.71443,0
1.28126,2.71434,0
1.28135,2.71424,0
1.28145,2.71415,0
1.28155,2.71406,0
1.28165,2.71397,0
1.28174,2.71387,0
1.28184,2.71378,0
1.28194,2.71369,0
1.28204,2.7136,0
1.28213,2.7135,0
1.28223,2.71341,0
1.28233,2.71332,0
1.28243,2.71323,0
1.28252,2.71313,0
1.28262,2.71304,0
1.28272,2.71295,0
1.28282,2.71286,0
1.28291,2.71276,0
1.28301,2.71267,0
1.28311,2.71258,0
1.28321,2.71249,0
1.2833,2.71239,0
1.2834,2.7123,0
1.2835,2.71221,0
1.2836,2.71212,0
1.2837,2.71202,0
1.28379,2.71193,0
1.28389,2.71184,0
1.28399,2.71175,0
1.28409,2.71165,0
1.28418,2.71156,0
1.28428,2.71147,0
1.28438,2.71137,0
1.28448,2.71128,0
1.28458,2.71119,0
1.28467,2.7111,0
1.28477,2.711,0
1.28487,2.71091,0
1.28497,2.71082,0
1.28506,2.71072,0
1.28516,2.71063,0
1.28526,2.71054,0
1.28536,2.71045,0
1.28546,2.71035,0
1.28555,2.71026,0
1.28565,2.71017,0
1.28575,2.71007,0
1.28585,2.70998,0
1.28595,2.70989,0
1.28605,2.70979,0
1.28614,2.7097,0
1.28624,2.70961,0
1.28634,2.70952,0
1.28644,2.70942,0
1.28654,2.70933,0
1.28663,2.70924,0
1.28673,2.70914,0
1.28683,2.70905,0
1.28693,2.70896,0
1.28703,2.70886,0
1.28713,2.70877,0
1.28722,2.70868,0
1.28732,2.70858,0
1.28742,2.70849,0
1.28752,2.7084,0
1.28762,2.7083,0
1.28772,2.70821,0
1.28781,2.70812,0
1.28791,2.70802,0
1.28801,2.70793,0
1.28811,2.70784,0
1.28821,2.70774,0
1.28831,2.70765,0
1.2884,2.70755,0
1.2885,2.70746,0
1.2886,2.70737,0
1.2887,2.70727,0
1.2888,2.70718,0
1.2889,2.70709,0
1.289,2.70699,0
