1.267004246,4.172207644
1.267099478,4.172288347
1.267194723,4.172369062
1.267289983,4.172449789
1.267385257,4.172530527
1.267480546,4.172611277
1.267575849,4.172692039
1.267671166,4.172772812
1.267766497,4.172853596
1.267861843,4.172934393
1.267957204,4.173015201
1.268052578,4.17309602
1.268147967,4.173176851
1.26824337,4.173257693
1.268338788,4.173338547
1.26843422,4.173419413
1.268529666,4.17350029
1.268625127,4.173581179
1.268720602,4.173662079
1.268816092,4.173742991
1.268911595,4.173823914
1.269007114,4.173904849
1.269102646,4.173985796
1.269198193,4.174066753
1.269293754,4.174147723
1.26938933,4.174228704
1.26948492,4.174309697
1.269580525,4.174390701
1.269676144,4.174471717
1.269771777,4.174552744
1.269867425,4.174633783
1.269963087,4.174714833
1.270058764,4.174795895
1.270154455,4.174876968
1.27025016,4.174958053
1.27034588,4.175039149
1.270441614,4.175120257
1.270537363,4.175201376
1.270633126,4.175282507
1.270728904,4.17536365
1.270824696,4.175444803
1.270920502,4.175525969
1.271016323,4.175607146
1.271112158,4.175688334
1.271208008,4.175769534
1.271303872,4.175850745
1.271399751,4.175931968
1.271495644,4.176013202
1.271591552,4.176094448
1.271687474,4.176175705
1.271783411,4.176256974
1.271879362,4.176338254
1.271975327,4.176419546
1.272071307,4.176500849
1.272167302,4.176582164
1.272263311,4.17666349
1.272359334,4.176744828
1.272455372,4.176826177
1.272551425,4.176907537
1.272647492,4.176988909
1.272743573,4.177070293
1.272839669,4.177151687
1.27293578,4.177233094
1.273031905,4.177314511
1.273128044,4.177395941
1.273224198,4.177477382
1.273320367,4.177558833
1.27341655,4.177640297
1.273512748,4.177721772
1.27360896,4.177803259
1.273705187,4.177884756
1.273801428,4.177966266
1.273897684,4.178047786
1.273993954,4.178129318
1.274090239,4.178210862
1.274186539,4.178292417
1.274282853,4.178373983
1.274379181,4.178455561
1.274475524,4.17853715
1.274571882,4.178618751
1.274668255,4.178700362
1.274764641,4.178781986
1.274861043,4.17886362
1.274957459,4.178945267
1.275053889,4.179026924
1.275150335,4.179108593
1.275246795,4.179190273
1.275343269,4.179271965
1.275439758,4.179353668
1.275536261,4.179435383
1.27563278,4.179517109
1.275729312,4.179598846
1.27582586,4.179680594
1.275922422,4.179762354
1.276018999,4.179844126
1.27611559,4.179925908
1.276212196,4.180007702
1.276308816,4.180089507
1.276405451,4.180171325
1.276502101,4.180253153
1.276598766,4.180334992
1.276695445,4.180416843
1.276792138,4.180498705
1.276888847,4.180580578
1.27698557,4.180662464
1.277082307,4.180744359
1.27717906,4.180826267
1.277275827,4.180908186
1.277372608,4.180990116
1.277469405,4.181072057
1.277566216,4.18115401
1.277663041,4.181235974
1.277759882,4.18131795
1.277856737,4.181399936
1.277953606,4.181481934
1.278050491,4.181563944
1.27814739,4.181645964
1.278244304,4.181727996
1.278341232,4.18181004
1.278438175,4.181892094
1.278535133,4.18197416
1.278632106,4.182056237
1.278729093,4.182138326
1.278826095,4.182220425
1.278923112,4.182302536
1.279020143,4.182384658
1.27911719,4.182466792
1.27921425,4.182548937
1.279311326,4.182631093
1.279408416,4.18271326
1.279505522,4.182795439
1.279602641,4.182877629
1.279699776,4.18295983
1.279796925,4.183042042
1.27989409,4.183124266
1.279991268,4.183206501
1.280088462,4.183288747
1.28018567,4.183371004
1.280282893,4.183453272
1.280380131,4.183535552
1.280477384,4.183617843
1.280574652,4.183700145
1.280671934,4.183782459
1.280769231,4.183864784
1.280866543,4.183947119
1.280963869,4.184029467
1.281061211,4.184111825
1.281158567,4.184194195
1.281255938,4.184276576
1.281353323,4.184358968
1.281450724,4.184441371
1.281548139,4.184523785
1.28164557,4.184606211
1.281743015,4.184688648
1.281840474,4.184771096
1.281937949,4.184853555
1.282035439,4.184936025
1.282132943,4.185018506
1.282230462,4.185100999
1.282327996,4.185183503
1.282425545,4.185266018
1.282523109,4.185348545
1.282620687,4.185431082
1.28271828,4.185513631
1.282815889,4.18559619
1.282913512,4.185678761
1.28301115,4.185761343
1.283108802,4.185843936
1.28320647,4.18592654
1.283304153,4.186009156
1.28340185,4.186091782
1.283499562,4.18617442
1.283597289,4.186257068
1.283695031,4.186339729
1.283792788,4.1864224
1.28389056,4.186505082
1.283988347,4.186587775
1.284086148,4.18667048
1.284183965,4.186753195
1.284281796,4.186835922
1.284379643,4.18691866
1.284477504,4.187001409
1.28457538,4.187084168
1.284673271,4.187166939
1.284771177,4.187249722
1.284869098,4.187332515
1.284967034,4.187415319
1.285064985,4.187498135
1.28516295,4.187580961
1.285260931,4.187663799
1.285358926,4.187746647
1.285456937,4.187829507
1.285554962,4.187912378
1.285653003,4.187995259
1.285751058,4.188078152
1.285849129,4.188161056
1.285947214,4.188243971
1.286045314,4.188326897
1.286143429,4.188409834
1.28624156,4.188492782
1.286339705,4.188575742
1.286437865,4.188658712
1.28653604,4.188741693
1.28663423,4.188824685
1.286732435,4.188907688
1.286830655,4.188990702
1.28692889,4.189073728
1.287027141,4.189156764
1.287125406,4.189239811
1.287223686,4.18932287
1.287321981,4.189405939
1.287420291,4.189489019
1.287518616,4.18957211
1.287616956,4.189655213
1.287715311,4.189738326
1.287813682,4.189821451
1.287912067,4.189904585
1.288010467,4.189987732
1.288108883,4.190070889
1.288207313,4.190154057
1.288305758,4.190237236
1.288404219,4.190320426
1.288502694,4.190403627
1.288601185,4.190486839
1.28869969,4.190570062
1.288798211,4.190653296
1.288896747,4.190736541
1.288995298,4.190819796
1.289093864,4.190903063
1.289192444,4.190986341
1.28929104,4.191069629
1.289389652,4.191152929
1.289488278,4.191236239
1.289586919,4.19131956
1.289685575,4.191402893
1.289784247,4.191486236
1.289882934,4.19156959
1.289981635,4.191652955
1.290080352,4.191736331
1.290179084,4.191819717
1.290277831,4.191903115
1.290376593,4.191986524
1.29047537,4.192069943
1.290574163,4.192153373
1.29067297,4.192236814
1.290771793,4.192320266
1.290870631,4.192403729
1.290969483,4.192487203
1.291068352,4.192570687
1.291167235,4.192654183
1.291266133,4.192737689
1.291365047,4.192821207
1.291463975,4.192904735
1.291562919,4.192988273
1.291661878,4.193071823
1.291760852,4.193155383
1.291859841,4.193238955
1.291958846,4.193322537
1.292057865,4.19340613
1.2921569,4.193489734
1.29225595,4.193573349
1.292355016,4.193656974
1.292454096,4.19374061
1.292553191,4.193824257
1.292652302,4.193907915
1.292751428,4.193991583
1.292850569,4.194075263
1.292949726,4.194158953
1.293048897,4.194242654
1.293148084,4.194326366
1.293247286,4.194410088
1.293346504,4.194493822
1.293445736,4.194577566
1.293544984,4.19466132
1.293644247,4.194745086
1.293743525,4.194828862
1.293842818,4.194912649
1.293942127,4.194996447
1.294041451,4.195080256
1.29414079,4.195164075
1.294240144,4.195247905
1.294339514,4.195331746
1.294438899,4.195415597
1.294538299,4.19549946
1.294637715,4.195583332
1.294737145,4.195667216
1.294836591,4.19575111
1.294936053,4.195835015
1.295035529,4.195918931
1.295135021,4.196002858
1.295234528,4.196086794
1.29533405,4.196170742
1.295433588,4.196254701
1.295533141,4.19633867
1.29563271,4.19642265
1.295732293,4.19650664
1.295831892,4.196590642
1.295931506,4.196674653
1.296031136,4.196758675
1.296130781,4.196842709
1.296230441,4.196926753
1.296330116,4.197010807
1.296429807,4.197094872
1.296529514,4.197178948
1.296629235,4.197263034
1.296728972,4.197347131
1.296828724,4.197431239
1.296928492,4.197515357
1.297028275,4.197599485
1.297128073,4.197683624
1.297227887,4.197767775
1.297327716,4.197851935
1.29742756,4.197936107
1.29752742,4.198020288
1.297627295,4.198104481
1.297727185,4.198188684
1.297827091,4.198272897
1.297927012,4.198357121
1.298026949,4.198441356
1.298126901,4.198525601
1.298226868,4.198609857
1.298326851,4.198694123
1.298426849,4.1987784
1.298526863,4.198862687
1.298626892,4.198946985
1.298726937,4.199031294
1.298826996,4.199115613
1.298927072,4.199199942
1.299027162,4.199284283
1.299127269,4.199368633
1.29922739,4.199452994
1.299327527,4.199537366
1.29942768,4.199621748
1.299527847,4.199706141
1.299628031,4.199790544
1.299728229,4.199874957
1.299828444,4.199959382
1.299928673,4.200043816
1.300028918,4.200128261
1.300129179,4.200212717
1.300229455,4.200297183
1.300329747,4.200381659
1.300430054,4.200466146
1.300530376,4.200550644
1.300630714,4.200635151
1.300731067,4.200719669
1.300831436,4.200804198
1.300931821,4.200888738
1.301032221,4.200973287
1.301132636,4.201057847
1.301233067,4.201142418
1.301333513,4.201226998
1.301433975,4.20131159
1.301534453,4.201396191
1.301634946,4.201480803
1.301735454,4.201565426
1.301835978,4.201650059
1.301936518,4.201734702
1.302037073,4.201819355
1.302137643,4.201904019
1.30223823,4.201988694
1.302338831,4.202073379
1.302439448,4.202158074
1.302540081,4.202242779
1.302640729,4.202327495
1.302741393,4.202412221
1.302842073,4.202496958
1.302942768,4.202581704
1.303043478,4.202666462
1.303144204,4.202751229
1.303244946,4.202836007
1.303345703,4.202920795
1.303446476,4.203005593
1.303547265,4.203090402
1.303648069,4.203175221
1.303748888,4.203260051
1.303849724,4.20334489
1.303950574,4.20342974
1.304051441,4.2035146
1.304152323,4.203599471
1.30425322,4.203684351
1.304354134,4.203769243
1.304455062,4.203854144
1.304556007,4.203939055
1.304656967,4.204023977
1.304757943,4.20410891
1.304858934,4.204193852
1.304959941,4.204278804
1.305060964,4.204363767
1.305162002,4.20444874
1.305263056,4.204533723
1.305364126,4.204618717
1.305465211,4.20470372
1.305566312,4.204788734
1.305667428,4.204873758
1.30576856,4.204958793
1.305869708,4.205043837
1.305970872,4.205128892
1.306072051,4.205213956
1.306173246,4.205299031
1.306274457,4.205384116
1.306375683,4.205469212
1.306476925,4.205554317
1.306578183,4.205639433
1.306679456,4.205724558
1.306780745,4.205809695
1.30688205,4.205894841
1.30698337,4.205979997
1.307084706,4.206065163
1.307186058,4.20615034
1.307287426,4.206235526
1.307388809,4.206320723
1.307490208,4.20640593
1.307591623,4.206491147
1.307693054,4.206576374
1.3077945,4.206661611
1.307895962,4.206746858
1.30799744,4.206832116
1.308098933,4.206917383
1.308200442,4.20700266
1.308301967,4.207087948
1.308403508,4.207173245
1.308505065,4.207258553
1.308606637,4.20734387
1.308708225,4.207429198
1.308809829,4.207514536
1.308911448,4.207599884
1.309013084,4.207685241
1.309114735,4.207770609
1.309216402,4.207855987
1.309318085,4.207941375
1.309419783,4.208026773
1.309521498,4.208112181
1.309623228,4.208197598
1.309724974,4.208283026
1.309826736,4.208368464
1.309928513,4.208453912
1.310030307,4.208539369
1.310132116,4.208624837
1.310233941,4.208710315
1.310335782,4.208795802
1.310437638,4.2088813
1.310539511,4.208966808
1.310641399,4.209052325
1.310743304,4.209137852
1.310845224,4.209223389
1.31094716,4.209308937
1.311049111,4.209394494
1.311151079,4.209480061
1.311253063,4.209565638
1.311355062,4.209651225
1.311457077,4.209736821
1.311559108,4.209822428
1.311661155,4.209908044
1.311763218,4.209993671
1.311865297,4.210079307
1.311967392,4.210164953
1.312069502,4.210250609
1.312171629,4.210336275
1.312273771,4.21042195
1.312375929,4.210507636
1.312478103,4.210593331
1.312580294,4.210679036
1.3126825,4.210764751
1.312784721,4.210850476
1.312886959,4.210936211
1.312989213,4.211021955
1.313091483,4.211107709
1.313193768,4.211193473
1.31329607,4.211279247
1.313398387,4.21136503
1.313500721,4.211450824
1.31360307,4.211536627
1.313705435,4.21162244
1.313807817,4.211708262
1.313910214,4.211794095
1.314012627,4.211879937
1.314115056,4.211965789
1.314217501,4.21205165
1.314319963,4.212137521
1.31442244,4.212223403
1.314524933,4.212309293
1.314627442,4.212395194
1.314729967,4.212481104
1.314832508,4.212567023
1.314935065,4.212652953
1.315037638,4.212738892
1.315140227,4.212824841
1.315242832,4.2129108
1.315345453,4.212996768
1.31544809,4.213082746
1.315550743,4.213168733
1.315653412,4.213254731
1.315756098,4.213340737
1.315858799,4.213426754
1.315961516,4.21351278
1.316064249,4.213598815
1.316166998,4.213684861
1.316269764,4.213770916
1.316372545,4.213856981
1.316475343,4.213943055
1.316578156,4.214029138
1.316680986,4.214115232
1.316783831,4.214201334
1.316886693,4.214287447
1.316989571,4.214373569
1.317092465,4.214459701
1.317195374,4.214545842
1.3172983,4.214631992
1.317401243,4.214718153
1.317504201,4.214804322
1.317607175,4.214890502
1.317710165,4.214976691
1.317813172,4.215062889
1.317916194,4.215149096
1.318019233,4.215235314
1.318122288,4.215321541
1.318225359,4.215407777
1.318328446,4.215494023
1.318431549,4.215580278
1.318534668,4.215666543
1.318637804,4.215752817
1.318740955,4.215839101
1.318844123,4.215925394
1.318947307,4.216011696
1.319050507,4.216098008
1.319153723,4.21618433
1.319256955,4.216270661
1.319360203,4.216357001
1.319463468,4.21644335
1.319566749,4.21652971
1.319670046,4.216616078
1.319773359,4.216702456
1.319876688,4.216788843
1.319980034,4.21687524
1.320083395,4.216961646
1.320186773,4.217048061
1.320290167,4.217134486
1.320393577,4.21722092
1.320497004,4.217307363
1.320600447,4.217393816
1.320703905,4.217480278
1.32080738,4.217566749
1.320910872,4.21765323
1.321014379,4.21773972
1.321117903,4.217826219
1.321221443,4.217912728
1.321324999,4.217999246
1.321428571,4.218085773
1.32153216,4.21817231
1.321635765,4.218258856
1.321739386,4.218345411
1.321843023,4.218431975
1.321946677,4.218518548
1.322050347,4.218605131
1.322154033,4.218691723
1.322257736,4.218778324
1.322361454,4.218864935
1.322465189,4.218951554
1.32256894,4.219038183
1.322672708,4.219124821
1.322776492,4.219211469
1.322880292,4.219298125
1.322984108,4.21938479
1.323087941,4.219471465
1.32319179,4.219558149
1.323295655,4.219644842
1.323399537,4.219731545
1.323503435,4.219818256
1.323607349,4.219904977
1.323711279,4.219991706
1.323815226,4.220078445
1.32391919,4.220165193
1.324023169,4.22025195
1.324127165,4.220338716
1.324231177,4.220425491
1.324335206,4.220512276
1.324439251,4.220599069
1.324543312,4.220685872
1.324647389,4.220772683
1.324751483,4.220859504
1.324855594,4.220946333
1.32495972,4.221033172
1.325063863,4.22112002
1.325168023,4.221206877
1.325272198,4.221293742
1.325376391,4.221380617
1.325480599,4.221467501
1.325584824,4.221554394
1.325689065,4.221641295
1.325793323,4.221728206
1.325897597,4.221815126
1.326001888,4.221902055
1.326106195,4.221988992
1.326210518,4.222075939
1.326314858,4.222162895
1.326419214,4.222249859
1.326523587,4.222336832
1.326627976,4.222423815
1.326732381,4.222510806
1.326836803,4.222597807
1.326941241,4.222684816
1.327045696,4.222771834
1.327150167,4.222858861
1.327254655,4.222945897
1.327359159,4.223032941
1.32746368,4.223119995
1.327568217,4.223207057
1.32767277,4.223294128
1.32777734,4.223381208
1.327881927,4.223468298
1.32798653,4.223555396
1.328091149,4.223642502
1.328195785,4.223729617
1.328300437,4.223816742
1.328405106,4.223903875
1.328509792,4.223991016
1.328614493,4.224078167
1.328719212,4.224165326
1.328823947,4.224252495
1.328928698,4.224339671
1.329033466,4.224426857
1.32913825,4.224514052
1.329243051,4.224601255
1.329347869,4.224688466
1.329452703,4.224775687
1.329557554,4.224862916
1.329662421,4.224950154
1.329767304,4.225037401
1.329872204,4.225124657
1.329977121,4.225211921
1.330082055,4.225299194
1.330187004,4.225386475
1.330291971,4.225473765
1.330396954,4.225561064
1.330501953,4.225648371
1.330606969,4.225735687
1.330712002,4.225823012
1.330817052,4.225910345
1.330922117,4.225997687
1.3310272,4.226085038
1.331132299,4.226172397
1.331237415,4.226259764
1.331342547,4.226347141
1.331447696,4.226434526
1.331552861,4.226521919
1.331658043,4.226609321
1.331763242,4.226696732
1.331868457,4.226784151
1.331973689,4.226871578
1.332078938,4.226959014
1.332184203,4.227046459
1.332289485,4.227133912
1.332394784,4.227221374
1.332500099,4.227308844
1.332605431,4.227396322
1.332710779,4.22748381
1.332816144,4.227571305
1.332921526,4.227658809
1.333026924,4.227746322
1.33313234,4.227833842
1.333237771,4.227921372
1.33334322,4.22800891
1.333448685,4.228096456
1.333554167,4.228184011
1.333659665,4.228271574
1.333765181,4.228359145
1.333870713,4.228446725
1.333976261,4.228534313
1.334081826,4.22862191
1.334187408,4.228709514
1.334293007,4.228797127
1.334398623,4.228884749
1.334504255,4.228972379
1.334609904,4.229060017
1.334715569,4.229147664
1.334821252,4.229235319
1.334926951,4.229322982
1.335032667,4.229410654
1.335138399,4.229498333
1.335244149,4.229586021
1.335349915,4.229673718
1.335455698,4.229761422
1.335561497,4.229849135
1.335667314,4.229936856
1.335773147,4.230024586
1.335878997,4.230112323
1.335984863,4.230200069
1.336090747,4.230287823
1.336196647,4.230375585
1.336302564,4.230463355
1.336408498,4.230551134
1.336514449,4.230638921
1.336620416,4.230726715
1.336726401,4.230814518
1.336832402,4.23090233
1.336938419,4.230990149
1.337044454,4.231077976
1.337150506,4.231165812
1.337256574,4.231253655
1.337362659,4.231341507
1.337468761,4.231429367
1.33757488,4.231517235
1.337681016,4.231605111
1.337787168,4.231692996
1.337893338,4.231780887
1.337999524,4.231868788
1.338105727,4.231956696
1.338211947,4.232044612
1.338318184,4.232132537
1.338424437,4.232220469
1.338530708,4.232308409
1.338636995,4.232396358
1.3387433,4.232484314
1.338849621,4.232572279
1.338955959,4.232660251
1.339062314,4.232748231
1.339168686,4.232836219
1.339275074,4.232924215
1.33938148,4.233012219
1.339487903,4.233100231
1.339594342,4.233188251
1.339700799,4.233276279
1.339807272,4.233364315
1.339913762,4.233452358
1.340020269,4.23354041
1.340126794,4.23362847
1.340233335,4.233716537
1.340339893,4.233804612
1.340446468,4.233892695
1.34055306,4.233980785
1.340659668,4.234068884
1.340766294,4.234156991
1.340872937,4.234245105
1.340979597,4.234333227
1.341086273,4.234421357
1.341192967,4.234509494
1.341299678,4.23459764
1.341406405,4.234685793
1.34151315,4.234773954
1.341619912,4.234862122
1.34172669,4.234950299
1.341833486,4.235038483
1.341940299,4.235126674
1.342047128,4.235214874
1.342153975,4.235303081
1.342260838,4.235391296
1.342367719,4.235479519
1.342474617,4.235567749
1.342581531,4.235655987
1.342688463,4.235744232
1.342795412,4.235832486
1.342902378,4.235920746
1.343009361,4.236009015
1.343116361,4.236097291
1.343223378,4.236185574
1.343330412,4.236273866
1.343437463,4.236362164
1.343544531,4.236450471
1.343651616,4.236538785
1.343758718,4.236627106
1.343865838,4.236715435
1.343972974,4.236803772
1.344080128,4.236892116
1.344187298,4.236980468
1.344294486,4.237068827
1.344401691,4.237157193
1.344508913,4.237245568
1.344616152,4.237333949
1.344723408,4.237422338
1.344830681,4.237510735
1.344937971,4.237599139
1.345045279,4.23768755
1.345152603,4.237775969
1.345259945,4.237864395
1.345367304,4.237952829
1.34547468,4.23804127
1.345582073,4.238129718
1.345689483,4.238218174
1.345796911,4.238306637
1.345904355,4.238395108
1.346011817,4.238483585
1.346119296,4.238572071
1.346226792,4.238660563
1.346334305,4.238749063
1.346441835,4.23883757
1.346549383,4.238926085
1.346656948,4.239014607
1.34676453,4.239103136
1.346872129,4.239191672
1.346979745,4.239280216
1.347087379,4.239368767
1.347195029,4.239457325
1.347302697,4.23954589
1.347410382,4.239634462
1.347518085,4.239723042
1.347625804,4.239811629
1.347733541,4.239900223
1.347841295,4.239988824
1.347949066,4.240077433
1.348056855,4.240166048
1.348164661,4.240254671
1.348272484,4.240343301
1.348380324,4.240431938
1.348488181,4.240520582
1.348596056,4.240609234
1.348703948,4.240697891
1.348811857,4.240786557
1.348919784,4.240875229
1.349027728,4.240963909
1.349135689,4.241052596
1.349243667,4.241141289
1.349351663,4.24122999
1.349459676,4.241318698
1.349567706,4.241407412
1.349675754,4.241496134
1.349783818,4.241584863
1.349891901,4.241673598
1.35,4.241762341
